scorer,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000
131,353.8335876464844,62.963096618652344,0.9999998807907104,380.0028076171875,64.68949890136719,0.9999997615814209,400.1392517089844,67.84996032714844,0.9999997615814209,420.5278015136719,68.088134765625,0.9999994039535522,443.19525146484375,68.852294921875,0.9999993443489075,465.22869873046875,68.82437896728516,0.9999998807907104,491.627197265625,69.64104461669922,0.9999998211860657,517.5299072265625,69.6272964477539,0.9999920129776001,541.34326171875,69.03439331054688,0.9999960660934448,566.4658203125,65.7990493774414,0.9999998211860657,398.9427795410156,59.170555114746094,0.9999991059303284,376.86248779296875,75.45047760009766,0.9999998807907104,445.3942565917969,53.69365692138672,0.9999998211860657,438.2749938964844,52.45388412475586,0.9999995827674866,453.48553466796875,85.54554748535156,0.9999996423721313,445.1838073730469,90.36318969726562,0.9999920725822449
132,352.5533447265625,62.75273513793945,0.9999998807907104,378.81927490234375,64.27394104003906,0.9999996423721313,399.9164733886719,67.56452941894531,0.9999996423721313,420.49505615234375,68.088134765625,0.9999988675117493,442.7770690917969,68.852294921875,0.9999992251396179,464.101318359375,68.33946990966797,0.9999997615814209,489.3104248046875,69.6382827758789,0.9999996423721313,515.3046875,69.3778076171875,0.9999913573265076,539.2205200195312,69.03439331054688,0.9999967813491821,564.7079467773438,66.19346618652344,0.9999998211860657,399.00439453125,58.85038757324219,0.9999995827674866,374.35595703125,74.73689270019531,1.0,441.5624694824219,53.69365692138672,0.9999997615814209,435.1007385253906,52.45388412475586,0.9999998211860657,453.0728759765625,85.28620910644531,0.9999997615814209,445.3273620605469,90.36318969726562,0.9999939799308777
133,350.7548828125,62.56916046142578,0.9999997019767761,377.4812927246094,63.783790588378906,0.9999992847442627,398.96795654296875,67.37461853027344,0.9999997019767761,419.8289489746094,68.088134765625,0.9999988079071045,441.8233642578125,68.48523712158203,0.9999993443489075,463.0445251464844,68.12966918945312,0.9999995231628418,487.7933044433594,69.45047760009766,0.9999993443489075,513.6968383789062,69.00324249267578,0.9999868273735046,537.6630249023438,69.03439331054688,0.9999962449073792,562.7549438476562,66.48698425292969,0.9999997615814209,399.0386047363281,58.670631408691406,0.9999997019767761,370.7581787109375,73.99077606201172,1.0,438.12261962890625,53.69365692138672,0.9999999403953552,429.6059875488281,52.45388412475586,0.9999999403953552,452.08868408203125,85.10276794433594,0.9999997019767761,445.7100830078125,89.17127227783203,0.9999923706054688
134,349.4141540527344,62.35905075073242,0.9999998211860657,375.7387390136719,63.62043380737305,0.9999995231628418,397.2174377441406,67.18231201171875,0.9999997019767761,418.11004638671875,67.94489288330078,0.9999986886978149,440.87469482421875,68.07952117919922,0.9999992847442627,461.4104309082031,68.03284454345703,0.9999995827674866,487.66943359375,69.20118713378906,0.9999988079071045,512.1538696289062,69.00324249267578,0.9999863505363464,536.151611328125,68.9580307006836,0.9999924898147583,560.8814086914062,66.56171417236328,0.9999995231628418,399.25701904296875,58.59065246582031,0.9999997019767761,368.7427062988281,73.72882080078125,0.9999999403953552,433.02203369140625,53.49280548095703,0.9999998807907104,424.86199951171875,51.885536193847656,0.9999998211860657,450.7847900390625,84.75577545166016,0.9999997019767761,445.968017578125,89.11316680908203,0.9999949932098389
135,348.00628662109375,61.83440017700195,0.9999998807907104,374.5104064941406,63.27916717529297,0.9999996423721313,395.6665344238281,66.44153594970703,0.9999995827674866,416.4572448730469,67.43287658691406,0.9999978542327881,439.1678771972656,67.48485565185547,0.9999996423721313,459.67352294921875,67.36539459228516,0.9999996423721313,486.3985900878906,69.12617492675781,0.9999992847442627,510.8841552734375,69.00324249267578,0.9999924898147583,535.713134765625,68.7942886352539,0.9999904632568359,559.8251953125,66.57324981689453,0.9999990463256836,399.25701904296875,58.59065246582031,0.9999995827674866,366.9590759277344,73.72882080078125,0.9999998211860657,428.8334045410156,53.35337829589844,0.9999997615814209,422.5235900878906,51.421546936035156,0.9999998807907104,450.16900634765625,84.28520965576172,0.9999996423721313,446.16973876953125,89.11316680908203,0.9999962449073792
136,346.2727966308594,61.584754943847656,0.9999998807907104,373.1357727050781,62.98281478881836,0.9999998211860657,393.5223388671875,65.73912811279297,0.9999992251396179,413.5934753417969,67.04478454589844,0.9999989867210388,436.41448974609375,67.18633270263672,0.9999998211860657,457.5150451660156,66.94230651855469,0.9999993443489075,484.0159912109375,69.0196533203125,0.9999995827674866,508.634521484375,69.08101654052734,0.9999956488609314,533.6453857421875,68.76495361328125,0.9999948143959045,558.154052734375,66.64549255371094,0.9999991655349731,399.25701904296875,58.467857360839844,0.9999995827674866,365.2295837402344,73.72882080078125,0.9999998807907104,424.8586730957031,53.06647872924805,0.9999992847442627,418.2939453125,50.098140716552734,0.9999997615814209,448.8573913574219,83.81664276123047,0.9999993443489075,446.16973876953125,88.92462921142578,0.9999970197677612
137,344.8728332519531,61.34458541870117,0.9999998807907104,371.5917053222656,62.884246826171875,0.9999997615814209,391.1457824707031,65.0084457397461,0.9999992251396179,410.48980712890625,66.81970977783203,0.9999982118606567,433.1653137207031,66.97897338867188,0.9999993443489075,455.6334228515625,66.93136596679688,0.9999995827674866,481.7208557128906,68.973388671875,0.9999995231628418,506.6696472167969,69.15277862548828,0.9999961256980896,531.4790649414062,68.76495361328125,0.9999957084655762,556.593505859375,66.7369155883789,0.9999993443489075,398.81756591796875,58.45265579223633,0.9999994039535522,362.8020324707031,73.91059112548828,0.9999998211860657,420.67901611328125,52.34956359863281,0.9999998211860657,413.32916259765625,49.180999755859375,0.9999988079071045,448.04986572265625,83.51313018798828,0.9999992251396179,446.16973876953125,88.92462921142578,0.9999966025352478
138,343.27069091796875,60.88957977294922,1.0,369.8415832519531,62.884246826171875,0.9999995231628418,389.2815246582031,64.7216796875,0.9999992847442627,408.33294677734375,66.7563705444336,0.9999948143959045,430.3847961425781,66.63085174560547,0.9999992847442627,453.64276123046875,66.76140594482422,0.9999997615814209,480.0027160644531,68.90413665771484,0.9999992251396179,504.99285888671875,69.15277862548828,0.9999951720237732,529.3297119140625,68.7942886352539,0.9999961256980896,554.1619262695312,66.8873062133789,0.9999992251396179,397.8589172363281,58.45265579223633,0.9999991655349731,361.09130859375,74.10548400878906,0.9999998211860657,417.0190734863281,52.331722259521484,0.9999996423721313,410.1470031738281,49.09536361694336,0.9999976754188538,446.86492919921875,83.18550872802734,0.9999980330467224,445.9229431152344,88.89993286132812,0.9999970197677612
139,341.6008605957031,60.80539321899414,1.0,368.39501953125,62.75791549682617,0.9999989867210388,387.60101318359375,64.47635650634766,0.9999991059303284,407.1134033203125,66.74820709228516,0.9999968409538269,428.72528076171875,66.52327728271484,0.9999995231628418,451.7340393066406,66.4337158203125,0.9999998807907104,478.0035400390625,68.76933288574219,0.9999996423721313,503.39501953125,69.15277862548828,0.9999926090240479,528.0053100585938,69.32676696777344,0.9999944567680359,552.0062255859375,66.9317626953125,0.9999995231628418,396.6510925292969,58.422218322753906,0.999998152256012,360.8291015625,74.10548400878906,0.9999999403953552,414.50054931640625,52.25496292114258,0.999999463558197,408.2926025390625,49.00634002685547,0.9999968409538269,445.47705078125,82.57840728759766,0.9999980926513672,445.6474304199219,88.38382720947266,0.999997615814209
140,339.7372131347656,60.691402435302734,1.0,366.8674011230469,62.75791549682617,0.9999995231628418,386.1524658203125,64.41268157958984,0.9999986290931702,405.8040771484375,66.6655044555664,0.9999983310699463,427.01202392578125,66.4019775390625,0.9999996423721313,450.2498779296875,66.0493392944336,0.9999998807907104,475.8207092285156,68.16780853271484,0.9999996423721313,501.3739013671875,69.14635467529297,0.9999943971633911,526.2332763671875,69.5634536743164,0.9999962449073792,550.578857421875,66.9424057006836,0.9999997615814209,395.2512512207031,58.41786193847656,0.999996542930603,360.76580810546875,74.10548400878906,0.9999999403953552,413.6080322265625,52.11262512207031,0.9999995827674866,408.27313232421875,48.98360824584961,0.9999966621398926,443.8790588378906,82.17031860351562,0.9999987483024597,445.6241760253906,88.23789978027344,0.999998152256012
141,337.95751953125,60.629581451416016,1.0,365.6561279296875,62.65119934082031,0.9999996423721313,385.20404052734375,64.28734588623047,0.9999982714653015,404.6490783691406,66.62674713134766,0.9999986886978149,425.663330078125,66.20849609375,0.9999995827674866,449.0684814453125,65.45899963378906,0.9999997615814209,474.4630126953125,67.41243743896484,0.999999463558197,500.0270690917969,69.00318908691406,0.9999921917915344,524.6551513671875,69.66243743896484,0.9999967813491821,549.3480224609375,67.15617370605469,0.9999998211860657,393.6019592285156,58.01460266113281,0.9999953508377075,360.7146301269531,73.87887573242188,0.9999998807907104,413.2321472167969,51.78847122192383,0.9999996423721313,407.4862060546875,48.63825988769531,0.9999982714653015,442.2042236328125,81.9618911743164,0.9999985694885254,445.2842712402344,88.05003356933594,0.9999986886978149
142,336.42755126953125,60.535587310791016,0.9999998807907104,364.37738037109375,62.65119934082031,0.9999997019767761,384.3084716796875,63.84907150268555,0.9999978542327881,403.434814453125,66.0689926147461,0.9999991655349731,424.59124755859375,65.63612365722656,0.9999995231628418,447.9662170410156,64.98688507080078,0.9999995827674866,472.652587890625,66.7633285522461,0.9999988675117493,498.1080322265625,68.84806823730469,0.9999846816062927,522.698486328125,69.66243743896484,0.9999962449073792,547.4149169921875,67.60794067382812,0.9999998211860657,392.2042541503906,56.362266540527344,0.9999953508377075,360.7146301269531,73.75138854980469,0.9999998211860657,412.62689208984375,51.479557037353516,0.9999996423721313,407.22894287109375,48.31831741333008,0.9999991059303284,440.5520935058594,81.88166809082031,0.9999978542327881,444.3764343261719,88.04090118408203,0.999998152256012
143,334.2836608886719,60.535587310791016,0.9999998807907104,362.2065734863281,61.78641128540039,0.9999997019767761,383.2709045410156,63.748348236083984,0.9999992251396179,402.32232666015625,65.44132232666016,0.9999995231628418,423.50604248046875,65.14816284179688,0.9999991655349731,445.84326171875,64.51338958740234,0.9999983906745911,470.8031311035156,65.93423461914062,0.9999957084655762,496.3471984863281,68.62704467773438,0.9999772906303406,520.190673828125,69.66243743896484,0.9999900460243225,544.9907836914062,67.85094451904297,0.9999995827674866,387.8638610839844,55.438270568847656,0.9999998807907104,360.05670166015625,73.42879486083984,0.9999998807907104,412.15155029296875,51.479557037353516,0.9999997019767761,406.25,48.31831741333008,0.999999463558197,438.7976989746094,81.87130737304688,0.9999980330467224,443.44281005859375,88.04090118408203,0.9999967217445374
144,332.5867004394531,60.5384635925293,0.9999998807907104,360.0101623535156,61.40314865112305,0.9999995231628418,381.7861328125,63.64065170288086,0.9999996423721313,401.2373046875,65.00926971435547,0.999999463558197,423.0287170410156,64.56710815429688,0.9999991655349731,443.48114013671875,64.13703918457031,0.9999987483024597,470.5355529785156,65.87568664550781,0.9999927282333374,495.1277160644531,68.13124084472656,0.9999780654907227,520.16845703125,68.97476959228516,0.999987006187439,543.72021484375,68.25731658935547,0.9999991059303284,383.5627746582031,54.76457977294922,0.9999998807907104,360.05670166015625,72.88294982910156,0.9999998807907104,412.0256042480469,51.479557037353516,0.9999997019767761,406.067138671875,48.31831741333008,0.9999997019767761,436.9171142578125,81.8194580078125,0.9999990463256836,442.0509338378906,87.61624908447266,0.999996542930603
145,330.7374572753906,60.629581451416016,0.9999998807907104,359.075927734375,61.10662078857422,0.9999996423721313,380.0590515136719,63.64065170288086,0.9999997019767761,400.2136535644531,64.27783203125,0.9999989867210388,422.6811218261719,64.56710815429688,0.9999994039535522,442.8701477050781,64.05225372314453,0.9999991655349731,469.1617431640625,65.68395233154297,0.9999943375587463,493.582275390625,67.59227752685547,0.9999776482582092,518.009521484375,68.78841400146484,0.9999910593032837,542.4180297851562,68.46713256835938,0.9999984502792358,376.8301696777344,54.02651596069336,1.0,360.05670166015625,72.6090316772461,0.9999998211860657,412.0198669433594,51.56297302246094,0.9999997615814209,405.7680358886719,48.42586898803711,0.9999998211860657,434.98809814453125,81.32708740234375,0.999999463558197,439.67962646484375,87.61624908447266,0.9999955892562866
146,329.2567443847656,60.63795471191406,0.9999997615814209,358.086181640625,61.10662078857422,0.9999998211860657,378.4794921875,63.6138801574707,0.9999995827674866,399.7537841796875,63.808563232421875,0.9999992251396179,421.81866455078125,64.56710815429688,0.9999996423721313,441.6418151855469,64.05225372314453,0.9999991655349731,467.2645263671875,65.68395233154297,0.9999943375587463,491.5821533203125,66.99890899658203,0.9999819397926331,515.2676391601562,68.6162338256836,0.9999927878379822,540.2725219726562,68.46713256835938,0.9999987483024597,372.3985290527344,53.741111755371094,1.0,360.4007263183594,72.6090316772461,0.9999998211860657,412.0198669433594,51.56297302246094,0.9999998211860657,405.48748779296875,48.52926254272461,0.9999998807907104,432.41082763671875,81.32708740234375,0.9999995231628418,437.17987060546875,87.61624908447266,0.9999988079071045
147,328.47247314453125,60.75215148925781,0.9999999403953552,356.5612487792969,61.10662078857422,0.9999999403953552,376.2549743652344,63.01585388183594,0.9999992847442627,397.4876708984375,63.808563232421875,0.999999463558197,420.3895568847656,64.79712677001953,0.9999998807907104,440.38726806640625,64.05225372314453,0.9999997019767761,464.6243896484375,65.65508270263672,0.9999951720237732,489.7203674316406,66.04255676269531,0.9999856948852539,513.23193359375,68.30428314208984,0.9999881386756897,539.050537109375,68.46713256835938,0.9999988675117493,365.769287109375,53.69065856933594,1.0,360.46429443359375,72.6090316772461,0.9999998211860657,412.0198669433594,51.57292556762695,0.9999998807907104,405.28900146484375,48.67466735839844,0.9999998807907104,430.5825500488281,81.32708740234375,0.9999983310699463,430.8603515625,87.92411804199219,0.9999920725822449
148,327.4104309082031,61.50425338745117,1.0,355.0467529296875,61.25975036621094,0.9999999403953552,374.7169494628906,62.98917770385742,0.9999996423721313,395.3064270019531,63.808563232421875,0.9999992251396179,418.364501953125,65.99882507324219,0.9999998807907104,438.27069091796875,65.48274230957031,0.9999999403953552,462.69696044921875,65.57086944580078,0.9999964237213135,487.9984130859375,65.64205932617188,0.9999657869338989,511.5118408203125,68.1426773071289,0.9999796152114868,537.0873413085938,68.05262756347656,0.9999986290931702,360.6258544921875,53.602210998535156,0.9999998807907104,360.46429443359375,72.87822723388672,0.9999998211860657,411.7766418457031,51.57292556762695,0.9999998807907104,405.28900146484375,48.78392791748047,0.9999998211860657,426.9635009765625,83.05682373046875,0.9999989867210388,424.0826721191406,88.26956939697266,0.9999920129776001
149,326.6215515136719,61.50666809082031,1.0,354.1188049316406,61.92280578613281,0.9999998807907104,373.4861755371094,62.917320251464844,0.9999997615814209,393.03411865234375,64.15469360351562,0.9999987483024597,416.34765625,66.62863159179688,0.9999998211860657,435.8673400878906,65.91126251220703,0.9999998807907104,460.2301025390625,65.4002685546875,0.9999989867210388,486.4121398925781,65.53833770751953,0.9999682307243347,510.12091064453125,67.99803924560547,0.999985933303833,535.8029174804688,67.1567611694336,0.9999990463256836,357.01715087890625,53.47163391113281,0.9999999403953552,360.46429443359375,73.5227279663086,0.9999998211860657,411.7582092285156,51.69413757324219,0.9999998807907104,405.28900146484375,49.550559997558594,0.9999998211860657,423.93231201171875,84.50562286376953,0.9999988079071045,418.9618835449219,89.8735122680664,0.999999463558197
150,325.4598388671875,62.02329635620117,1.0,352.34210205078125,62.177635192871094,0.999999463558197,371.913818359375,62.917320251464844,0.9999998211860657,391.6974792480469,64.15469360351562,0.9999991655349731,415.1375732421875,66.67919158935547,0.9999998211860657,433.8509521484375,66.05625915527344,0.9999998807907104,458.7424011230469,65.4002685546875,0.9999988675117493,485.4960632324219,65.47538757324219,0.9999658465385437,509.56793212890625,67.63783264160156,0.9999850988388062,535.57080078125,66.68978118896484,0.9999993443489075,351.86669921875,53.47163391113281,0.9999999403953552,359.7416687011719,74.11475372314453,0.9999998807907104,411.45703125,52.376121520996094,0.9999999403953552,405.34716796875,50.15773010253906,0.9999998211860657,421.6551818847656,85.37250518798828,0.9999995827674866,414.8699035644531,90.52648162841797,0.9999980330467224
151,324.6893005371094,62.727718353271484,1.0,350.91436767578125,62.206748962402344,0.9999992847442627,370.4122314453125,62.917320251464844,0.9999997615814209,389.3200378417969,64.15469360351562,0.9999997019767761,412.5291748046875,66.67919158935547,0.9999999403953552,431.5254821777344,66.24645233154297,0.9999998807907104,456.7761535644531,65.4002685546875,0.9999987483024597,484.0319519042969,65.3551025390625,0.9999716877937317,508.2853088378906,66.82305908203125,0.9999849796295166,534.6605224609375,66.47698974609375,0.9999996423721313,348.70025634765625,53.47163391113281,0.9999998807907104,359.6265563964844,74.4723892211914,0.9999998807907104,411.3766784667969,52.65525817871094,0.9999999403953552,405.34716796875,50.604469299316406,0.9999998807907104,416.8199768066406,85.48844146728516,0.9999977350234985,409.20013427734375,90.52648162841797,0.9999949932098389
152,323.6064758300781,62.813865661621094,1.0,349.5748291015625,62.64881896972656,0.999999463558197,369.0335693359375,62.770904541015625,0.9999995827674866,387.7775573730469,63.95786666870117,0.9999998211860657,410.31903076171875,66.67919158935547,0.9999999403953552,429.83575439453125,67.37409973144531,0.9999998807907104,455.30780029296875,65.78608703613281,0.9999980330467224,482.4555969238281,65.29299926757812,0.9999724626541138,506.78857421875,66.0960464477539,0.999982476234436,533.2612915039062,66.38257598876953,0.9999997615814209,345.5123291015625,54.01230239868164,0.9999998807907104,359.6265563964844,74.73616027832031,0.9999998807907104,411.2440185546875,52.847293853759766,0.9999999403953552,405.34716796875,50.951690673828125,0.9999998807907104,413.4679870605469,85.59989166259766,0.999998927116394,405.2314147949219,90.52648162841797,0.9999997019767761
153,322.59442138671875,62.88573455810547,1.0,348.32025146484375,62.6627082824707,0.9999995231628418,367.5343322753906,62.72179412841797,0.999998927116394,386.2543029785156,63.93024444580078,0.9999998807907104,408.73443603515625,65.46306610107422,0.9999998807907104,427.818115234375,67.71852111816406,0.9999998807907104,454.40423583984375,65.87602233886719,0.9999975562095642,480.431884765625,65.1546859741211,0.999963641166687,505.2483215332031,65.64132690429688,0.999975860118866,532.0919189453125,66.03738403320312,0.9999996423721313,343.5678405761719,54.16156005859375,0.9999997615814209,359.6265563964844,74.76618957519531,0.9999999403953552,411.0764465332031,52.847293853759766,1.0,405.2474670410156,50.95838165283203,0.9999998807907104,410.18310546875,85.59989166259766,0.999998152256012,401.7093811035156,90.12232208251953,0.9999995827674866
154,321.2724609375,62.88573455810547,0.9999999403953552,347.1158142089844,62.83995056152344,0.9999993443489075,366.4232177734375,62.66578674316406,0.9999983906745911,385.228759765625,63.88884735107422,0.9999998211860657,407.29486083984375,65.46306610107422,0.9999998807907104,426.5677490234375,67.85212707519531,0.9999998211860657,453.4250183105469,66.07546997070312,0.9999983310699463,479.3138732910156,65.1546859741211,0.9999727606773376,503.8356628417969,65.52913665771484,0.9999662637710571,530.660400390625,65.92496490478516,0.999999463558197,342.80108642578125,54.3028678894043,0.9999999403953552,359.6347961425781,74.76618957519531,0.9999999403953552,410.85931396484375,52.847293853759766,0.9999998807907104,405.0133361816406,50.95838165283203,0.9999998211860657,407.2979736328125,85.48844146728516,0.9999988079071045,397.94464111328125,89.70591735839844,0.9999949932098389
155,319.9335632324219,62.895660400390625,0.9999997615814209,346.3011474609375,62.94317626953125,0.999998927116394,365.7586364746094,62.59390640258789,0.9999983906745911,384.86328125,63.83375549316406,0.9999997615814209,406.7101135253906,65.46306610107422,0.9999998807907104,425.561279296875,68.07181549072266,0.9999997019767761,452.9345397949219,66.36457061767578,0.9999988079071045,478.21649169921875,65.1546859741211,0.9999805092811584,503.6522216796875,65.50692749023438,0.9999608993530273,528.7361450195312,65.50820922851562,0.9999986886978149,341.73773193359375,54.51480484008789,0.9999999403953552,360.0019836425781,74.73616027832031,0.9999998807907104,410.3548278808594,52.84535217285156,0.9999998807907104,404.63909912109375,50.95838165283203,0.9999998211860657,403.0955810546875,85.22246551513672,0.9999987483024597,394.1351318359375,88.34159088134766,0.9999904036521912
156,319.40399169921875,62.96821212768555,0.9999997019767761,344.96258544921875,63.031436920166016,0.9999991655349731,364.95550537109375,62.66578674316406,0.9999985098838806,384.0979919433594,63.83375549316406,0.9999995231628418,405.7038269042969,65.72654724121094,0.9999997615814209,425.036865234375,68.26912689208984,0.9999995231628418,452.53460693359375,66.66078186035156,0.9999992251396179,477.2453308105469,65.19850158691406,0.9999844431877136,502.6997985839844,65.50692749023438,0.9999685883522034,528.1175537109375,65.18629455566406,0.9999980330467224,340.1514892578125,54.69432067871094,0.9999999403953552,360.021484375,74.60650634765625,0.9999998807907104,409.9994201660156,52.237152099609375,0.9999997615814209,404.4009704589844,50.5372428894043,0.9999997019767761,399.23834228515625,85.07110595703125,0.9999969005584717,389.12640380859375,88.21272277832031,0.9999986290931702
157,317.9096984863281,62.96821212768555,0.9999998211860657,344.36126708984375,63.08528518676758,0.999999463558197,364.01141357421875,62.72179412841797,0.9999986290931702,383.43841552734375,63.83375549316406,0.9999992251396179,404.88836669921875,65.75675201416016,0.9999997019767761,424.3393249511719,68.26912689208984,0.9999995827674866,451.7097473144531,67.10459899902344,0.9999992847442627,476.34039306640625,65.46228790283203,0.9999863505363464,501.87469482421875,65.51445770263672,0.9999764561653137,527.3966674804688,65.0768814086914,0.9999980330467224,338.63067626953125,54.88678741455078,0.9999998807907104,360.1628723144531,74.53407287597656,1.0,409.7674865722656,52.05242919921875,0.9999997019767761,404.3963623046875,50.23798370361328,0.9999996423721313,396.4883728027344,84.92864227294922,0.9999955892562866,386.2166442871094,87.79297637939453,0.9999961256980896
158,317.2278747558594,63.148231506347656,0.9999998807907104,343.6325378417969,63.45386505126953,0.999999463558197,362.8228454589844,63.14902877807617,0.9999988079071045,382.7490234375,64.34004974365234,0.9999994039535522,403.58331298828125,65.86279296875,0.9999995827674866,423.0298156738281,68.26912689208984,0.9999996423721313,450.5416259765625,67.34736633300781,0.9999992251396179,475.0194091796875,65.56946563720703,0.9999901652336121,500.2280578613281,65.51445770263672,0.9999818205833435,525.9042358398438,65.0768814086914,0.9999986290931702,337.4163818359375,55.016143798828125,0.9999998807907104,360.1628723144531,74.53407287597656,1.0,409.3093566894531,51.96232604980469,0.9999997019767761,403.8739318847656,50.0676383972168,0.9999995827674866,392.7359924316406,84.81159210205078,0.9999847412109375,382.7885437011719,87.69676971435547,0.999979555606842
159,316.6505126953125,63.17338562011719,0.9999998807907104,343.01800537109375,63.71657943725586,0.9999993443489075,361.671630859375,63.56647872924805,0.9999982714653015,381.586669921875,64.53528594970703,0.9999995231628418,402.5347900390625,65.9310302734375,0.9999994039535522,421.560791015625,68.22257995605469,0.9999994039535522,449.2772216796875,67.8354721069336,0.9999988079071045,473.80047607421875,65.72415924072266,0.999991238117218,498.941162109375,65.66313171386719,0.9999840259552002,524.8392944335938,65.0768814086914,0.9999988675117493,335.77630615234375,55.299400329589844,0.9999996423721313,360.1628723144531,74.53407287597656,0.9999999403953552,409.17218017578125,51.96232604980469,0.9999997019767761,403.6249694824219,49.9189453125,0.9999995231628418,389.6252746582031,84.77622985839844,0.9999966025352478,379.8159484863281,87.45279693603516,0.9999815821647644
160,316.01751708984375,63.187477111816406,0.9999998807907104,342.1645202636719,63.71657943725586,0.9999991655349731,360.653564453125,64.04557800292969,0.9999974966049194,380.4601745605469,64.53528594970703,0.9999995231628418,401.5630187988281,65.98139953613281,0.9999991059303284,420.4660949707031,68.22257995605469,0.999999463558197,449.0218505859375,67.83592224121094,0.9999985694885254,473.1468811035156,65.97264862060547,0.9999913573265076,498.324951171875,65.69324493408203,0.9999848008155823,524.1973876953125,65.08808898925781,0.9999988079071045,334.9715881347656,56.0578727722168,0.9999993443489075,360.0657043457031,74.55616760253906,0.9999999403953552,409.10565185546875,51.96232604980469,0.9999997019767761,403.5582275390625,49.7828369140625,0.999999463558197,385.7841491699219,84.47611999511719,0.9999959468841553,377.1253662109375,87.05323791503906,0.9999812245368958
161,315.2007141113281,63.187477111816406,0.9999999403953552,341.5270080566406,63.72054672241211,0.9999992847442627,360.0225524902344,64.11426544189453,0.9999969005584717,379.8196716308594,64.56987762451172,0.9999995827674866,401.1122741699219,66.02603149414062,0.999998927116394,419.5357971191406,68.22257995605469,0.9999993443489075,448.0286865234375,68.06263732910156,0.9999991655349731,471.9664306640625,66.0207748413086,0.9999874830245972,496.7318420410156,65.78899383544922,0.9999773502349854,522.6939086914062,65.17530059814453,0.9999987483024597,333.92962646484375,56.45293045043945,0.9999995827674866,359.8123474121094,74.82604217529297,0.9999998807907104,409.03558349609375,52.122161865234375,0.9999995827674866,403.55609130859375,49.765438079833984,0.9999992847442627,382.8492431640625,84.43891906738281,0.9999964237213135,374.34454345703125,87.05323791503906,0.9999959468841553
